User ID,Birthdate,City,State,Zip,Available Points,Total Points Earned,Points Spent,Joined On,Last Seen,Tags
202,,,,,2160,2660,500,9/8/2020 19:16,4/1/2022 18:05,ClassOf2024|MBBvsDuke
203,,,,,400,400,0,9/8/2020 19:17,,Freshman|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
204,,Wilmette,IL,60091,350,4350,4000,9/8/2020 19:23,4/19/2022 17:51,ClassOf2022|MBBvsDuke
205,,,,,1550,1550,0,9/8/2020 19:25,3/2/2022 20:53,ClassOf2022
206,,,,,680,980,300,9/8/2020 19:49,3/2/2022 19:20,ClassOf2024
207,9/5/2001,,,,6145,6145,0,9/8/2020 20:09,6/30/2022 10:03,ClassOf2024|MBBvsDuke
208,,,,,850,850,0,9/8/2020 20:10,10/20/2020 20:00,Senior|Student|ClassificationPts|CampbellGroup|NOBSBvsNDGame3|NOBSBvsNDGame3A
209,,,,,1820,1820,0,9/8/2020 20:11,2/24/2022 20:17,ClassOf2024|MBBvsDuke
210,,,,,1400,1400,0,9/8/2020 20:21,2/26/2022 18:42,ClassOf2024
211,4/11/2002,,,,2535,4535,2000,9/8/2020 20:27,6/30/2022 17:45,ClassOf2024
212,,Loveland,OH,45140,2025,8950,6925,9/8/2020 20:41,6/27/2022 7:34,ClassOf2023|MBBvsDuke
213,9/13/2000,,,,2350,2350,0,9/8/2020 20:44,1/9/2022 13:28,ClassOf2023
214,,,,,865,865,0,9/8/2020 20:49,1/15/2022 5:14,ClassOf2023
215,,,,,650,1150,500,9/8/2020 20:49,2/27/2022 16:29,ClassOf2023|21DZ|MBBvsDuke
216,,,,,1695,1695,0,9/8/2020 20:53,10/17/2020 15:25,Senior|Student|ClassificationPts|19RetroactivePoints|CampbellIndy|UVALottery_GroupEntry1013|UVALotteryWinner|NOBSBvsNDGame3|NOBSBvsNDGame3A|MBBvGTech30521
217,,,,,775,775,0,9/8/2020 20:54,2/12/2022 14:06,ClassOf2024
218,,,,,5900,5900,0,9/8/2020 20:56,6/30/2022 19:26,ClassOf2024|MBBvsDuke
219,,,,,1600,2100,500,9/8/2020 20:59,2/11/2022 14:48,ClassOf2024|21PiKapp|MBBvsDuke
220,,,,,1170,1170,0,9/8/2020 21:04,5/8/2022 9:21,ClassOf2024
221,7/25/2001,,,,2230,2230,0,9/8/2020 21:04,5/7/2022 20:26,ClassOf2023|MBBvsDuke
222,,,,,600,600,0,9/8/2020 21:06,1/10/2022 18:13,ClassOf2024
223,1/22/2002,,,,5035,5535,500,9/8/2020 21:10,6/5/2022 21:39,ClassOf2024|21LXA|MBBvsDuke|Student
224,,,,,1290,1290,0,9/8/2020 21:12,4/15/2022 11:10,ClassOf2024
225,,,,,1150,1150,0,9/8/2020 21:12,1/22/2022 18:26,ClassOf2024
226,,,,,550,550,0,9/8/2020 21:12,1/12/2022 7:59,ClassOf2024
227,,,,,4490,4490,0,9/8/2020 21:16,4/19/2022 20:45,ClassOf2024|21AEP|MBBvsDuke
228,,,,,600,600,0,9/8/2020 21:18,1/10/2022 10:51,ClassOf2024
229,,,,,810,810,0,9/8/2020 21:22,6/5/2022 11:14,ClassOf2024
230,,,,,1520,1520,0,9/8/2020 21:23,4/15/2022 12:26,GraduateStudent
231,,,,,450,750,300,9/8/2020 21:23,2/18/2022 17:58,ClassOf2023
232,,,,,800,800,0,9/8/2020 21:25,1/23/2022 23:18,ClassOf2024
233,,,,,100,400,300,9/8/2020 21:26,10/15/2020 10:05,Freshman|Student|ClassificationPts|UVALottery_GroupEntry1013|UVALotteryWinner|FB20_UVANoShows|NOBSBvsNDGame3|NOBSBvsNDGame3A
234,,,,,610,1110,500,9/8/2020 21:31,1/12/2022 19:17,ClassOf2024
235,10/5/2001,,,,450,850,400,9/8/2020 21:33,3/15/2022 20:36,ClassOf2024
236,10/20/2001,,,,11100,11300,200,9/8/2020 21:35,6/30/2022 13:51,ClassOf2024|MBBvsDuke
237,,,,,600,600,0,9/8/2020 21:42,11/14/2021 0:31,ClassOf2024
238,10/27/2021,,,,1435,1935,500,9/8/2020 21:46,2/26/2022 18:41,ClassOf2024|MBBvsDuke
239,,,,,5380,5380,0,9/8/2020 21:48,5/2/2022 11:07,ClassOf2024
240,,,,,450,750,300,9/8/2020 21:54,3/7/2022 18:05,ClassOf2023
241,,,,,5470,5470,0,9/8/2020 21:59,5/21/2022 19:09,ClassOf2024|Student
242,,,,,6905,6905,0,9/8/2020 21:59,2/5/2022 18:58,ClassOf2024|MBBvsDuke
243,,,,,7680,7680,0,9/8/2020 22:01,4/16/2022 16:11,ClassOf2024|MBBvsDuke
244,1/19/2001,,,,11430,11730,300,9/8/2020 22:22,4/14/2022 10:00,ClassOf2023
245,4/4/2000,Winston-Salem,North Carolina,27106,7880,8430,550,9/8/2020 22:29,5/18/2022 11:03,ClassOf2022|MBBvsDuke
246,,,,,5965,5965,0,9/8/2020 22:34,4/18/2022 10:57,ClassOf2024
247,9/29/2001,,,,1350,1350,0,9/8/2020 22:34,3/5/2022 14:30,ClassOf2024|MBBvsDuke
248,,,,,2415,2415,0,9/8/2020 22:37,4/19/2022 12:43,ClassOf2024
249,,,,,1360,1360,0,9/8/2020 22:38,5/9/2022 18:06,ClassOf2024|MBBvsDuke
250,,,,,850,850,0,9/8/2020 22:38,3/1/2022 17:25,ClassOf2024
251,,,,,1175,1475,300,9/8/2020 22:38,3/16/2022 14:00,ClassOf2024
252,,,,,475,475,0,9/8/2020 22:39,,Freshman|Student|ClassificationPts|CampbellIndy|NOBSBvsNDGame3|NOBSBvsNDGame3A
253,12/28/1999,,,,7730,17730,10000,9/8/2020 22:57,5/31/2022 10:42,ClassOf2022|MBBvsDuke
254,9/6/2001,,,,2930,3680,750,9/8/2020 22:59,5/4/2022 9:10,ClassOf2024|21Wesley
255,,,,,825,825,0,9/8/2020 23:01,4/23/2021 20:56,Senior|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
256,9/23/2001,,,,6810,6810,0,9/8/2020 23:02,5/12/2022 3:06,ClassOf2024|MBBvsDuke
257,,,,,490,490,0,9/8/2020 23:02,2/9/2022 9:01,ClassOf2024
258,,,,,8880,17880,9000,9/8/2020 23:08,4/29/2022 16:05,ClassOf2024|MBBvsDuke
259,,,,,400,400,0,9/8/2020 23:11,,Freshman|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
260,4/17/2002,,,,5955,5955,0,9/8/2020 23:25,4/18/2022 19:03,ClassOf2024|MBBvsDuke
261,,,,,1610,1610,0,9/8/2020 23:26,4/8/2022 10:25,GraduateStudent
262,4/21/2000,Winston Salem,North Carolina,27109,485,15385,14900,9/8/2020 23:30,6/1/2022 21:42,ClassOf2022|21LXA|MBBvsDuke
263,,,,,2140,2440,300,9/8/2020 23:37,5/10/2022 18:12,ClassOf2024|MBBvsDuke
264,,,,,5895,5895,0,9/8/2020 23:40,6/20/2022 21:08,ClassOf2024|21PiKapp
265,,,,,400,400,0,9/8/2020 23:41,,Freshman|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
266,,,,,920,1220,300,9/8/2020 23:43,1/17/2022 12:46,ClassOf2024|MBBvsDuke
267,,,,,1165,1165,0,9/8/2020 23:45,1/12/2022 17:58,ClassOf2024
268,,,,,2090,2090,0,9/8/2020 23:48,5/7/2022 14:11,ClassOf2024
269,,,,,1150,1150,0,9/8/2020 23:48,2/23/2022 10:45,ClassOf2024
270,,,,,2035,2035,0,9/8/2020 23:51,4/13/2022 9:04,ClassOf2023
271,9/18/2001,,,,1570,1770,200,9/8/2020 23:53,1/22/2022 20:05,ClassOf2024
272,10/9/2001,,,,13290,22140,8850,9/9/2020 0:00,4/14/2022 8:27,ClassOf2024|MBBvsDuke
273,,,,,860,1860,1000,9/9/2020 0:45,1/22/2022 21:53,ClassOf2024
274,2/14/1992,,,,7375,9875,2500,9/9/2020 7:39,5/21/2022 17:54,GraduateStudent|MBBvsDuke
275,,,,,6610,6610,0,9/9/2020 8:08,6/30/2022 10:30,ClassOf2024|MBBvsDuke
276,,,,,1040,1040,0,9/9/2020 8:38,4/9/2022 16:07,ClassOf2024
277,,Winston-Salem ,NC,27107,925,7120,6195,9/9/2020 8:39,5/25/2022 21:20,GraduateStudent|MBBvsDuke
278,,,,,975,975,0,9/9/2020 8:42,3/17/2022 10:00,ClassOf2024
279,,,,,2030,2030,0,9/9/2020 9:10,5/3/2022 18:17,GraduateStudent
280,12/8/2000,,,,7370,7370,0,9/9/2020 9:17,5/9/2022 13:14,ClassOf2023|MBBvsDuke
281,,,,,3050,3050,0,9/9/2020 9:20,3/28/2022 16:27,ClassOf2022
282,,,,,3010,3010,0,9/9/2020 9:33,4/15/2022 14:02,ClassOf2023|21AEPI|MBBvsDuke
283,,,,,1580,1580,0,9/9/2020 9:34,5/2/2022 15:49,ClassOf2023|MBBvsDuke
284,,,,,2860,2860,0,9/9/2020 9:37,6/20/2022 19:08,ClassOf2023
285,,,,,820,1320,500,9/9/2020 9:40,3/24/2022 16:04,ClassOf2023
286,,,,,700,700,0,9/9/2020 9:45,,Senior|Student|DriveInNCSU|ClassificationPts|CampbellGroup|NOBSBvsNDGame3|NOBSBvsNDGame3A
287,,,,,1665,1965,300,9/9/2020 9:50,3/23/2022 16:57,ClassOf2024
288,,,,,1350,1650,300,9/9/2020 9:51,3/25/2022 18:02,ClassOf2022
289,,,,,360,860,500,9/9/2020 9:57,4/19/2022 17:22,ClassOf2022
290,,,,,400,400,0,9/9/2020 10:03,,Graduate Student|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
291,,,,,2985,2985,0,9/9/2020 10:10,3/22/2022 15:14,ClassOf2024|MBBvsDuke
292,2/6/2001,,,,5970,11970,6000,9/9/2020 10:13,6/30/2022 13:27,ClassOf2023|MBBvsDuke
293,,,,,1050,1050,0,9/9/2020 10:15,3/16/2022 19:50,ClassOf2024
294,,,,,1525,1525,0,9/9/2020 10:15,4/11/2022 14:00,ClassOf2024|21DZ
295,,,,,2790,2790,0,9/9/2020 10:16,5/10/2021 10:53,Senior|Student|DriveInNCSU|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3|NOBSBvsNDGame3A|21ACCMBBTournament
296,,Winston Salem ,North Carolina,27106,2525,2550,25,9/9/2020 10:43,5/2/2021 19:52,Senior|Student|ClassificationPts|19RetroactivePoints|CampbellGroup|UVALottery_GroupEntry1013|UVALotteryWinner|NOBSBvsNDGame3|NOBSBvsNDGame3A|21ACCMBBTournament
297,,,,,1800,1800,0,9/9/2020 10:43,4/5/2022 1:02,ClassOf2022
298,,,,,2360,2360,0,9/9/2020 10:44,3/1/2022 12:00,GraduateStudent|MBBvsDuke
299,,,,,2110,2110,0,9/9/2020 10:48,4/15/2022 23:31,ClassOf2023
300,,,,,1350,1350,0,9/9/2020 10:50,3/2/2022 21:20,ClassOf2023
301,9/25/1998,,,,460,4960,4500,9/9/2020 10:53,6/16/2021 13:22,Senior|Student|ClassificationPts|19RetroactivePoints|CampbellGroup|UVALottery_GroupEntry1013|UVALotteryWinner|MSOC-UNC101820|NOBSBvsNDGame3|NOBSBvsNDGame3A|MSOCvDavidson3.1.21|MBBvGTech30521|BSBvsVTech4.10.21
302,,,,,1680,1680,0,9/9/2020 10:53,4/19/2022 13:58,ClassOf2022
303,,Winston-Salem,NC,27106,3325,4725,1400,9/9/2020 10:55,5/24/2022 10:11,ClassOf2022|MBBvsDuke
304,,,,,1230,1230,0,9/9/2020 10:59,5/16/2021 20:02,Senior|Student|ClassificationPts|19RetroactivePoints|CampbellIndy|NOBSBvsNDGame3|NOBSBvsNDGame3A
305,,Winston Salem ,NC,27107,3235,4660,1425,9/9/2020 11:05,5/11/2022 17:49,GraduateStudent
306,,,,,1500,1500,0,9/9/2020 11:19,2/21/2022 14:19,ClassOf2024
307,,Glen Mills,PA,19342,2775,2795,20,9/9/2020 11:29,6/12/2022 16:12,ClassOf2023|MBBvsDuke
308,,,,,4140,4140,0,9/9/2020 11:31,3/23/2022 16:13,ClassOf2024|21EPI|MBBvsDuke
309,,,,,2745,2745,0,9/9/2020 11:35,6/24/2022 14:06,ClassOf2024|21TC
310,,,,,2000,2000,0,9/9/2020 11:39,3/16/2022 18:29,ClassOf2024|21TC
311,,,,,1720,2020,300,9/9/2020 11:49,4/27/2022 15:42,ClassOf2023
312,,,,,3230,3230,0,9/9/2020 11:53,4/9/2022 14:15,ClassOf2023
313,,,,,2535,2535,0,9/9/2020 12:18,4/10/2022 12:23,ClassOf2024
314,,,,,960,960,0,9/9/2020 12:22,4/6/2022 9:28,ClassOf2024
315,,,,,2730,2730,0,9/9/2020 12:33,6/15/2022 23:41,ClassOf2023|MBBvsDuke
316,,,,,2295,2595,300,9/9/2020 12:39,2/13/2022 16:10,ClassOf2024|21KBG
317,,,,,7365,7365,0,9/9/2020 12:46,5/7/2022 21:51,ClassOf2023|MBBvsDuke
318,,,,,3480,3480,0,9/9/2020 12:47,6/30/2022 11:09,ClassOf2024|MBBvsDuke
319,,,,,500,500,0,9/9/2020 12:49,,Freshman|Student|DriveInNCSU|ClassificationPts|CampbellIndy|NOBSBvsNDGame3|NOBSBvsNDGame3A
320,,Dallas,TX,75220,410,710,300,9/9/2020 12:50,4/15/2022 8:46,ClassOf2024
321,9/12/2001,,,,7485,7485,0,9/9/2020 12:51,6/22/2022 16:32,ClassOf2024|MBBvsDuke
322,1/25/2002,,,,4805,4805,0,9/9/2020 12:53,4/10/2022 17:04,ClassOf2024|MBBvsDuke
323,,,,,1060,1060,0,9/9/2020 12:55,12/2/2021 12:56,ClassOf2023
324,,,,,460,460,0,9/9/2020 13:05,12/9/2021 19:38,ClassOf2024|21DZ
325,,,,,850,850,0,9/9/2020 13:10,12/30/2020 12:38,Senior|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
326,1/13/2000,,,,2960,2960,0,9/9/2020 13:14,5/29/2022 16:07,ClassOf2023|21DZ
327,,,,,1160,1160,0,9/9/2020 13:19,4/25/2022 22:12,Graduate Student|Student|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3|NOBSBvsNDGame3A
328,,,,,1000,1000,0,9/9/2020 13:20,12/16/2020 18:01,Graduate Student|Student|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3|NOBSBvsNDGame3A
329,6/3/2002,,,,5895,5895,0,9/9/2020 13:20,5/14/2022 23:08,ClassOf2024|MBBvsDuke
330,,,,,200,700,500,9/9/2020 13:20,1/12/2022 18:31,ClassOf2023
331,,,,,4885,5085,200,9/9/2020 13:23,5/26/2022 20:08,ClassOf2023|MBBvsDuke
332,,,,,4385,4385,0,9/9/2020 13:30,5/19/2022 22:15,ClassOf2024|MBBvsDuke
333,1/13/2002,,,,2560,3060,500,9/9/2020 13:30,6/6/2022 8:37,ClassOf2024
334,11/24/2000,,,,6880,6880,0,9/9/2020 13:31,5/10/2022 20:04,ClassOf2023
335,,,,,3255,3255,0,9/9/2020 13:31,1/31/2022 12:08,ClassOf2024|MBBvsDuke
336,,,,,950,950,0,9/9/2020 13:39,1/10/2022 16:07,ClassOf2024
337,5/12/2000,,,,5650,5650,0,9/9/2020 13:42,5/28/2022 14:04,ClassOf2022|21Wesley
338,,,,,4215,4215,0,9/9/2020 13:45,5/6/2022 14:15,ClassOf2023|MBBvsDuke
339,,Atlanta,GA,30305,3100,3910,810,9/9/2020 13:45,3/27/2022 13:01,ClassOf2022|MBBvsDuke
340,,Winston-Salem,NC,27109,1155,1615,460,9/9/2020 13:47,3/2/2022 20:34,ClassOf2024
341,,,,,5675,5675,0,9/9/2020 13:47,2/26/2022 19:56,ClassOf2023|MBBvsDuke
342,,San Francisco,CA,94105,3670,3680,10,9/9/2020 13:49,4/17/2022 14:05,ClassOf2023|MBBvsDuke
343,,Winston Salem,NC,27109,1050,1850,800,9/9/2020 13:51,5/23/2022 13:30,ClassOf2023|21DZ
344,,,,,4890,4890,0,9/9/2020 13:51,6/8/2022 21:35,ClassOf2024|MBBvsDuke
345,11/2/1998,,,,1270,2270,1000,9/9/2020 13:52,5/6/2022 11:48,ClassOf2023
346,,,,,940,2190,1250,9/9/2020 13:52,5/10/2022 20:25,ClassOf2022
347,,,,,1100,1100,0,9/9/2020 13:52,4/6/2022 23:23,ClassOf2024
348,,,,,3125,3125,0,9/9/2020 13:54,4/9/2022 10:17,ClassOf2023|MBBvsDuke
349,,,,,400,400,0,9/9/2020 13:54,3/10/2022 23:00,Graduate Student|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
350,,,,,2100,2100,0,9/9/2020 13:56,3/15/2022 10:49,ClassOf2023|MBBvsDuke
351,,Atlanta ,GA,30327,960,2160,1200,9/9/2020 13:57,5/4/2022 9:52,ClassOf2023|MBBvsDuke
352,,,,,1270,1270,0,9/9/2020 13:59,4/12/2022 20:21,ClassOf2024
353,,,,,1035,1335,300,9/9/2020 14:00,7/10/2021 12:51,Senior|Student|ClassificationPts|19RetroactivePoints|UVALottery_GroupEntry1013|UVALotteryWinner|NOBSBvsNDGame3|NOBSBvsNDGame3A|MBBvGTech30521|No Show 1 2021
354,,Madison,CT,6443,4400,5400,1000,9/9/2020 14:08,6/25/2022 15:29,ClassOf2023|MBBvsDuke
355,,Winston-Salem,NC,27106,7475,8600,1125,9/9/2020 14:11,7/1/2022 8:15,ClassOf2024|21LXA
356,,,,,770,770,0,9/9/2020 14:12,1/22/2022 16:36,ClassOf2024
357,,,,,2800,2800,0,9/9/2020 14:13,3/31/2022 19:37,ClassOf2023|MBBvsDuke
358,8/15/2000,,,,3045,3045,0,9/9/2020 14:15,6/30/2022 23:55,ClassOf2023|MBBvsDuke
359,,,,,1660,1660,0,9/9/2020 14:18,3/5/2021 21:46,Senior|Student|ClassificationPts|19RetroactivePoints|NOBSBvsNDGame3|NOBSBvsNDGame3A|MBBvGTech30521
360,,,,,1185,1185,0,9/9/2020 14:19,1/17/2022 12:47,ClassOf2024|MBBvsDuke
361,,Winston-Salem,NC,27109,7635,8135,500,9/9/2020 14:35,5/12/2022 16:42,ClassOf2022|21LXA
362,,,,,5810,7810,2000,9/9/2020 14:35,4/19/2022 19:39,ClassOf2024
363,,,,,400,400,0,9/9/2020 14:45,3/17/2022 12:46,GraduateStudent
364,2/9/1999,,,,3905,7405,3500,9/9/2020 14:46,6/2/2021 10:17,Senior|Student|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3|NOBSBvsNDGame3A|BSBvsVTech4.10.21
365,,,,,1250,1250,0,9/9/2020 14:47,11/21/2021 17:57,ClassOf2024
366,6/29/2000,Delran,NJ,8075,15015,18115,3100,9/9/2020 14:48,5/10/2022 18:01,ClassOf2022|MBBvsDuke
367,12/15/1999,,,,15125,18775,3650,9/9/2020 14:50,5/10/2022 18:22,ClassOf2022|MBBvsDuke
368,12/24/2001,,,,1645,1945,300,9/9/2020 14:51,4/15/2022 21:00,ClassOf2024|MBBvsDuke
369,,,,,5330,5330,0,9/9/2020 14:53,6/30/2022 14:18,ClassOf2022|21LXA|MBBvsDuke
370,,,,,1100,1100,0,9/9/2020 14:53,1/12/2022 19:12,ClassOf2023|MBBvsDuke
371,,,,,5715,6715,1000,9/9/2020 14:57,4/15/2022 19:45,ClassOf2022|MBBvsDuke
372,,,,,1880,1880,0,9/9/2020 14:58,2/12/2022 9:18,ClassOf2024|21DZ|MBBvsDuke
373,,,,,4110,4410,300,9/9/2020 15:00,4/26/2022 14:38,ClassOf2024
374,11/2/1999,Milwaukee,WI,53217,2890,11940,9050,9/9/2020 15:16,5/11/2022 18:32,ClassOf2022|MBBvsDuke
375,,,,,1670,1670,0,9/9/2020 15:17,4/18/2022 10:57,ClassOf2024
376,,,,,2860,2860,0,9/9/2020 15:23,4/10/2022 12:52,ClassOf2023|MBBvsDuke
377,,,,,4800,5100,300,9/9/2020 15:24,6/30/2022 22:18,ClassOf2024|MBBvsDuke
378,,,,,1450,1450,0,9/9/2020 15:24,2/20/2022 15:43,ClassOf2022
379,,,,,2390,2390,0,9/9/2020 15:26,2/19/2022 12:25,ClassOf2022
380,,,,,1185,1185,0,9/9/2020 15:34,6/10/2022 18:44,ClassOf2024
381,,,,,8575,8575,0,9/9/2020 15:35,6/16/2022 8:16,ClassOf2023|MBBvsDuke
382,,,,,290,1290,1000,9/9/2020 15:45,1/21/2022 1:46,ClassOf2023
383,,,,,2005,2005,0,9/9/2020 15:45,5/20/2021 6:58,Junior|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
384,,,,,3620,3620,0,9/9/2020 15:46,3/19/2022 13:04,ClassOf2023|21AEPI
385,,Winston Salem,NC,27106,295,6315,6020,9/9/2020 15:46,3/25/2022 18:12,ClassOf2023
386,,,,,2480,2970,490,9/9/2020 16:01,4/19/2022 17:24,ClassOf2024
387,,,,,800,1100,300,9/9/2020 16:02,4/30/2021 22:30,Senior|Student|DriveInNCSU|ClassificationPts|19RetroactivePoints|CampbellIndy|BSBvNDGame1|NOBSBvsNDGame3|NOBSBvsNDGame3A|No Show 1 2021
388,5/20/2001,Lincoln University,PA,19352,11235,11235,0,9/9/2020 16:12,4/15/2022 18:21,ClassOf2023
389,,,,,4075,4675,600,9/9/2020 16:14,4/26/2022 13:31,ClassOf2024
390,,,,,460,460,0,9/9/2020 16:18,4/29/2022 16:01,ClassOf2024|21DZ
391,,,,,2260,2560,300,9/9/2020 16:19,12/2/2021 23:57,ClassOf2023
392,,,,,2490,3490,1000,9/9/2020 16:21,4/22/2022 18:29,ClassOf2024
393,,,,,800,1100,300,9/9/2020 16:25,3/19/2022 15:22,ClassOf2025
394,,,,,1075,1075,0,9/9/2020 16:29,1/10/2022 14:51,Senior|Student|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3|NOBSBvsNDGame3A
395,,,,,615,615,0,9/9/2020 16:34,,Graduate Student|Student|ClassificationPts|19RetroactivePoints|NOBSBvsNDGame3|NOBSBvsNDGame3A|21SAE
396,,,,,1015,1015,0,9/9/2020 16:46,10/20/2020 0:27,Senior|Student|ClassificationPts|19RetroactivePoints|NOBSBvsNDGame3|NOBSBvsNDGame3A
397,7/13/1999,,,,3185,3185,0,9/9/2020 16:49,4/2/2022 16:58,ClassOf2022
398,,,,,510,510,0,9/9/2020 16:57,3/13/2022 11:30,ClassOf2024|21DZ
399,,,,,810,810,0,9/9/2020 16:59,6/22/2022 15:22,ClassOf2024|21DZ
400,,,,,1930,1930,0,9/9/2020 17:01,5/9/2021 13:19,Senior|Student|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3|NOBSBvsNDGame3A|MBBvGTech30521
401,,,,,1850,2150,300,9/9/2020 17:01,3/16/2022 14:14,ClassOf2023|MBBvsDuke
402,,,,,1150,1150,0,9/9/2020 17:01,3/3/2021 10:30,Junior|Student|ClassificationPts|19RetroactivePoints|NOBSBvsNDGame3|NOBSBvsNDGame3A|MBBvGTech30521
403,,Winston Salem ,NC,27106,770,830,60,9/9/2020 17:02,4/29/2021 13:23,Senior|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
404,,Winston-Salem,NC,27106,250,760,510,9/9/2020 17:02,2/26/2021 12:41,Senior|Student|ClassificationPts|CampbellIndy|UVALotteryWinner|BSBvNDGame1|NOBSBvsNDGame3|NOBSBvsNDGame3A|No Show 1 2021|No Show 2 2021
405,,Winston-salem,NC,27106,2590,2620,30,9/9/2020 17:02,3/14/2022 9:04,ClassOf2022
406,,,,,1950,1950,0,9/9/2020 17:02,1/12/2022 18:46,ClassOf2023
407,10/7/2000,,,,1915,2415,500,9/9/2020 17:03,5/14/2022 18:26,ClassOf2023
408,,,,,5370,5370,0,9/9/2020 17:03,6/30/2022 3:57,ClassOf2024|21AEPI
409,6/11/2002,,,,1780,1780,0,9/9/2020 17:04,2/12/2022 21:08,ClassOf2024|21DZ
410,,,,,8680,8680,0,9/9/2020 17:04,5/12/2022 17:20,ClassOf2022|MBBvsDuke
411,,,,,2290,3290,1000,9/9/2020 17:05,5/8/2022 15:15,ClassOf2023|MBBvsDuke
412,,,,,3260,3260,0,9/9/2020 17:05,6/28/2022 8:26,ClassOf2024|MBBvsDuke
413,,,,,80,880,800,9/9/2020 17:06,5/15/2021 11:21,Senior|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
414,,,,,2010,2010,0,9/9/2020 17:06,4/16/2022 12:48,ClassOf2023
415,,,,,400,400,0,9/9/2020 17:07,,Graduate Student|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
416,,,,,500,500,0,9/9/2020 17:08,9/4/2021 18:34,ClassOf2023
417,,,,,2355,2355,0,9/9/2020 17:09,4/12/2022 23:23,ClassOf2023
418,,,,,780,780,0,9/9/2020 17:09,3/16/2022 16:00,ClassOf2024
419,7/19/1999,,,,2845,2845,0,9/9/2020 17:10,2/12/2022 17:40,ClassOf2022
420,,,,,3055,3055,0,9/9/2020 17:12,11/27/2021 20:00,ClassOf2023
421,,,,,760,760,0,9/9/2020 17:13,4/16/2022 16:40,ClassOf2024
422,,,,,3310,3310,0,9/9/2020 17:14,4/17/2022 16:31,ClassOf2024|MBBvsDuke
423,,,,,2640,2640,0,9/9/2020 17:14,6/29/2022 12:19,ClassOf2024|MBBvsDuke
424,,,,,3310,3310,0,9/9/2020 17:14,4/2/2022 14:14,ClassOf2023
425,,,,,1785,1785,0,9/9/2020 17:14,2/11/2022 10:49,ClassOf2024|MBBvsDuke
426,,,,,750,1750,1000,9/9/2020 17:15,5/11/2022 19:24,ClassOf2023
427,,,,,3880,3880,0,9/9/2020 17:16,5/11/2022 18:48,ClassOf2024
428,,,,,1500,1500,0,9/9/2020 17:17,,Senior|Student|ClassificationPts|19RetroactivePoints|CampbellGroup|NOBSBvsNDGame3|NOBSBvsNDGame3A
429,,,,,700,700,0,9/9/2020 17:17,,Senior|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
430,,,,,1390,1390,0,9/9/2020 17:17,4/27/2022 20:13,ClassOf2023
431,,,,,1465,1465,0,9/9/2020 17:17,4/9/2022 22:44,ClassOf2024
432,,,,,870,870,0,9/9/2020 17:23,5/9/2021 20:25,Senior|Student|DriveInNCSU|ClassificationPts|CampbellGroup|NOBSBvsNDGame3|NOBSBvsNDGame3A
433,,,,,400,400,0,9/9/2020 17:23,,Graduate Student|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
434,,,,,700,700,0,9/9/2020 17:24,3/2/2021 13:42,Senior|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
435,,,,,800,800,0,9/9/2020 17:24,6/26/2021 19:01,Senior|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A
436,,Asheboro,North Carolina,27205,20,2445,2425,9/9/2020 17:24,5/8/2022 0:42,Graduate Student|Student|ClassificationPts|NOBSBvsNDGame3|NOBSBvsNDGame3A|GraduateStudent
437,,,,,950,950,0,9/9/2020 17:27,1/12/2022 18:23,ClassOf2024|21DZ
438,,,,,2825,3125,300,9/9/2020 17:28,4/10/2022 12:52,ClassOf2023|MBBvsDuke
439,,,,,2510,3110,600,9/9/2020 17:28,2/8/2022 13:47,ClassOf2023|MBBvsDuke
440,,,,,1650,1650,0,9/9/2020 17:28,4/27/2022 14:46,ClassOf2023|21DZ
441,1/16/2001,,,,2690,3190,500,9/9/2020 17:29,3/16/2022 17:23,ClassOf2023
442,8/3/2001,,,,7535,7535,0,9/9/2020 17:29,5/26/2022 20:10,ClassOf2024|MBBvsDuke
